names,dates,latitude,longitude,categorical,quant1,quant2,quant3
b'Joliet',1465860214,57.11151964,-112.5449049,Category03,1.629724965,-17.77151887,7756.583563
b'Litisha',1472575102,-86.5841067,-89.57246271,Category01,0.836789063,24.41557191,8418.45426
b'Yashekia',1462003560,89.49798299,-142.8135112,Category02,0.903066901,22.0650489,1834.164493
b'Kaneka',1478673153,65.11226341,156.7680238,Category05,0.418632145,6.112160536,3492.453785
b'Jeong',1480485067,-41.51522862,-170.1088456,Category02,0.515038115,3.873865683,1604.05095
b'Zuella',1470534037,-61.05719232,69.30043282,Category04,1.579150895,-15.04810406,8745.190615
b'Tavianna',1456257938,46.44826777,-17.11350113,Category05,1.342572587,-28.1753363,1720.710904
b'Lateena',1454939227,23.81115863,-40.15577192,Category02,3.24826922,29.12181365,7636.55982
b'Nebiyu',1467460437,-1.601704609,155.3377879,Category04,0.194421964,18.90264891,8183.545537
b'Zyquez',1455606664,79.92394659,122.8930212,Category04,1.047855783,20.96359363,7942.164981
b'Giavanni',1481776698,-68.23131905,-50.65569161,Category03,0.592791574,25.0000716,2766.788502
b'Koreyon',1453308680,-35.54580467,71.07548827,Category03,2.602372027,5.687844983,1636.56113
b'Daveyon',1474791515,5.769165482,-66.6056827,Category05,0.344692401,25.14670208,6035.913906
b'Katri',1455517040,11.52823585,-94.34481082,Category09,1.221118574,-6.563967879,4239.784293
b'Jacilyn',1470913183,-59.98214525,-142.4947168,Category02,0.417694842,15.9743779,2834.372408
b'Claiborne',1465908105,24.87196536,-152.2282869,Category02,0.226228526,-20.24240137,2303.152322
b'Wyndy',1462489140,40.80039122,-89.91226199,Category06,2.084740677,-23.91362897,701.9365553
b'Doraelia',1475760737,-36.62076138,16.06692399,Category05,1.131772202,-18.88081617,1528.840045
b'Jesston',1474646932,81.62736548,102.9364572,Category05,0.797531549,-5.566744996,1094.007694
b'Jervis',1461577530,3.776187469,-150.901365,Category03,1.368161144,28.47263838,0.723583155
b'Arelia',1455044066,51.25186653,-63.00056785,Category01,2.699863759,1.650278623,1195.659621
b'Tyhler',1470545722,87.89737827,-154.5965235,Category03,0.504516297,22.3231505,7438.317422
b'Johnathin',1453995036,25.59149344,73.75841367,Category08,0.379340272,-8.649197308,2591.117451
b'Ariarose',1469957871,13.21652011,-9.243914262,Category01,0.814071955,-26.52835977,7600.084236
b'Sha',1477364321,-58.2929437,16.6729852,Category08,1.271897304,-20.64992885,2960.647734
b'Jakailyn',1460392644,46.63200692,151.0329198,Category01,2.043154556,10.39998973,6766.906063
b'Aser',1475452728,61.15331707,64.76724736,Category04,0.964166021,25.21113797,7193.138743
b'Kewuan',1480506985,52.62873025,-135.3337177,Category06,1.51745034,28.17261994,9292.108625
b'Wen',1480409070,-0.783643337,134.6943306,Category07,0.830327188,-4.580747182,1997.570254
b'Ceila',1456281698,-69.43287665,-31.93941467,Category05,1.149239452,3.641431521,94.00956525
b'Marissah',1471241740,-54.80486886,42.17135125,Category06,0.293533585,29.91046929,7236.275162
b'Zekial',1474091854,49.15866188,-152.6989615,Category08,3.339283345,11.84645842,2552.078537
b'Janemarie',1481594473,-85.07675123,-91.58829067,Category05,3.120718267,-4.992999685,1149.222128
b'Mellicent',1458750949,-74.88650524,80.67019143,Category07,3.206687745,-28.02231908,1943.027961
b'Vairon',1481927156,-17.16711172,-97.62048565,Category07,3.406495158,-25.9535586,6837.672778
b'Amiyha',1463658877,36.82906028,-107.1563119,Category00,0.951968044,26.72724857,4561.739557
b'Errica',1472012297,49.75788796,-105.088617,Category08,1.907842068,-12.67545546,7943.567612
b'Nitara',1470340348,24.9800519,31.12694585,Category01,1.26919411,-23.43431379,1519.766356
b'Shaana',1455359818,-71.06362508,50.53320968,Category05,1.867005658,13.79787925,3840.084763
b'Eponine',1469248984,67.49159634,114.2319973,Category02,0.037949048,-27.93083244,3880.270539
b'Doaa',1455589121,-2.988658519,127.877258,Category08,2.904370088,-11.85830178,5958.002792
b'Decarlo',1462422605,84.42664597,-25.08509393,Category07,3.458886697,-17.10188275,1249.153635
b'Rada',1460913461,-41.30760716,76.02834856,Category07,2.43962151,-28.4426601,3788.083543
b'Wryder',1464038367,0.838344813,-58.96314829,Category00,2.58286139,25.75510871,2342.003733
b'Kayliyah',1473400060,32.12538106,-40.94488272,Category03,2.652705884,17.71598493,2331.068505
b'Trashon',1478934058,37.14222302,-158.9926999,Category05,0.933070321,-24.36079133,2833.790823
b'Nivek',1477212681,-9.617496248,101.3004509,Category07,1.217057415,-3.824161058,7149.339783
b'Ulyses',1472546198,-31.96050006,-174.0503276,Category01,0.281746772,16.75755286,9806.269388
b'Moxie',1452107447,-64.74024243,-45.35367579,Category03,0.140806769,-9.362022189,4678.81272
b'Adalae',1462938073,66.08144446,-40.22221317,Category06,1.887296133,25.3646462,1493.379895
b'Mitchelle',1457919308,-6.483942777,-11.14391463,Category01,2.336585589,5.429542426,846.3971634
b'Jaquinn',1475111261,-2.624580663,-126.2292686,Category09,0.574384321,-13.20230411,7204.301102
b'Anicia',1460505206,-74.6409475,8.391975767,Category01,3.471567396,-29.75879867,1091.301081
b'Rhiyan',1468079207,-3.651332742,73.00909019,Category03,2.469178347,-28.62976087,1257.33056
b'Pratik',1472871064,25.28569769,-82.08802407,Category03,1.048156556,8.664402238,3916.355426
b'Avangelia',1461089754,-32.64168247,84.58425888,Category09,0.551166572,4.074400179,2491.66337
b'Marieo',1479353180,6.801696397,-108.3884586,Category01,3.478440059,18.7311093,3941.622626
b'Daneika',1469836483,-30.22234422,-33.33165262,Category07,2.357835788,15.30999169,440.2307199
b'Rameer',1481204271,86.19917901,-26.31563073,Category05,3.461181774,-16.12626711,4391.12944
b'Soraia',1451707334,52.79801389,-171.5561381,Category08,0.714650349,-27.50270019,8356.006849
b'Shondel',1463592515,3.942802923,163.094994,Category00,0.728302342,-9.506471408,1118.848204
b'Khamel',1458016274,49.00873988,169.7571585,Category09,2.913039191,9.185249309,6794.798136
b'Casondra',1461042072,39.37166655,135.8401681,Category06,0.344988486,-23.76688746,4121.131655
b'Mariuxi',1460848621,-85.31423989,45.95581378,Category03,0.429455835,-25.13029132,3706.936754
b'Aravis',1461022892,-27.95912202,-92.17643551,Category02,0.779315416,-21.50279367,5151.167101
b'Ghada',1470740077,-62.50381218,-35.34671888,Category06,0.467468993,-19.77215405,5145.874072
b'Analei',1455981212,6.167973678,-54.58963332,Category09,3.221599022,-29.4095296,1223.34894
b'Sanjeet',1462045569,15.09970876,15.41020076,Category08,2.041548354,-3.140655065,9312.580526
b'Dalpha',1458479004,-79.33779172,-88.09355987,Category08,2.500373786,-21.7144359,9538.682332
b'Aira',1475303102,-63.18574474,-38.60361263,Category05,2.340737611,-1.012441822,9749.610386
b'Keeno',1464921479,31.14460562,-123.1869198,Category02,1.803336803,22.37267804,6747.605607
b'Shauntal',1464752958,-18.93921354,-91.6143892,Category07,0.835157498,24.91177132,684.5893122
b'Ada',1466023777,-63.04751382,161.5482852,Category07,1.454106554,-12.42124138,2556.196024
b'Marcetta',1467096733,-21.22403347,14.24402559,Category01,3.031626838,-27.98369301,286.2259283
b'Mahlani',1470763888,-86.23227646,34.0442096,Category02,3.208465509,24.53864413,1536.750855
b'Oshawn',1471055803,-89.40779262,91.11352063,Category01,1.045900766,24.31652721,1081.780328
b'Jaslenne',1463433894,63.2037854,8.127615794,Category08,2.324938839,-23.06702695,886.2954893
b'Wicahpi',1476730318,52.86991106,-36.09804763,Category02,1.243662828,-0.956913841,4843.248886
b'Nyckolas',1479160111,67.8774976,14.00025316,Category07,1.010081632,17.6223876,6178.951504
b'Deniah',1470947437,28.84364461,64.06364087,Category03,1.331517977,-9.189197137,2323.808065
b'Willia',1473591267,-85.93261245,93.48141316,Category02,1.087066636,-0.073512715,8036.069574
b'Sidhartha',1460191386,78.09794504,78.84542123,Category04,2.638613882,22.76729211,5487.535899
b'Ihan',1456508377,-49.5789029,-13.08211902,Category07,0.55889971,-23.94664486,957.6403762
b'Kevan',1477491743,87.4259062,155.091846,Category01,1.462281529,26.2754897,5997.661994
b'Jameyah',1472972206,81.19103761,-61.02547295,Category04,3.36892299,24.78194284,302.3749931
b'Kiheem',1477923068,-73.66011675,-131.0246989,Category04,2.412717202,-15.35906465,9072.446369
b'Natonia',1477196012,-16.50055044,173.5569733,Category08,1.933165031,27.59935873,5487.462364
b'Lourita',1463743267,-38.47966966,-123.0470547,Category06,0.462460442,-9.197299217,4895.047739
b'Gerelene',1481787953,57.88050002,-0.379487264,Category03,2.068746892,28.85426584,221.7166874
b'Milla',1468118219,13.2480974,134.6855993,Category02,3.102228021,1.152209837,9375.86063
b'Darell',1480859539,71.16045045,-163.9861067,Category09,2.474297689,6.100311686,6059.070475
b'Nidish',1459555760,12.12167815,-23.91843613,Category04,0.946773982,16.48758801,1667.73136
b'Kreena',1454123796,28.32925654,-120.997166,Category09,2.206326254,-19.70363304,5242.712248
b'Yarilis',1469601365,-44.98842454,-21.95510545,Category04,3.377441413,6.999197221,4995.77272
b'Atavion',1456520151,-9.710749175,82.52136589,Category07,0.229437458,10.1169048,8253.855971
b'Hermenia',1456999706,-81.88210465,69.64731627,Category06,2.881069352,-14.95660387,1425.20297
b'Brizeth',1471223138,54.91002803,-53.55024312,Category02,0.473856834,-6.808789007,6876.053874
b'Rayden',1470401251,63.16614156,9.453614592,Category09,0.55728812,-1.805661882,1898.18275
b'Alxander',1452319967,4.526663512,-43.29852921,Category03,2.47959815,22.72263959,8284.837492
b'Selima',1464322338,-38.15756189,-95.88233315,Category01,0.661836962,26.18697198,2601.883842
b'Hally',1464110132,-56.37812544,-40.77003426,Category05,0.655237305,-11.26212419,2137.419752
b'Ranard',1455309888,72.40899597,163.3485201,Category04,3.336561792,-8.301580039,121.0696875
b'Yandriel',1476110324,-82.03864798,-86.56111724,Category00,3.048667423,27.68705492,2894.81265
b'Jillinda',1472202844,26.34957955,27.71363224,Category00,1.889476041,4.909840674,24.99640587
b'Camiel',1459076802,-28.80889217,160.8655122,Category07,0.390493834,4.312900328,9287.491823
b'Taniayah',1472518080,-41.02220271,-24.94295614,Category01,1.014513814,-18.55450586,5273.223301
b'Armittie',1469162539,-34.5249626,-94.21102339,Category00,2.736264786,-12.15579042,2777.49989
b'Doni',1462505072,-47.28483943,93.47419625,Category08,1.027857023,13.52668312,1598.395892
b'Raelen',1453060733,-23.98261541,-49.7824857,Category01,0.408052348,5.363254491,6474.401338
b'Rafid',1482559442,48.29784766,77.45191682,Category08,0.811785658,4.333524744,6786.168953
b'Aastha',1473007773,-72.75931352,-31.27739912,Category00,2.430535084,21.20099932,153.0444816
b'Tanisa',1470532519,52.15871156,-3.03079784,Category05,3.086784341,-21.57231613,6787.658422
b'Lilijana',1482614039,1.664150499,-65.65073993,Category07,1.777167802,23.3424418,8470.432994
b'Saaid',1482055408,21.77128444,45.4828874,Category02,3.459545688,-21.83012934,8831.695491
b'Gardner',1464868182,70.00089225,-154.3568872,Category02,1.388201025,-5.884876121,3788.032393
b'Uleta',1456395939,68.66506253,-37.14496661,Category00,0.038337198,6.260986988,2003.133083
b'Sharlie',1468535430,-2.56844722,-76.73428689,Category06,3.009311796,13.03203553,9535.074929
b'Danaka',1458942740,77.86700403,-98.14947375,Category06,2.463452195,-21.8228584,4458.141588
b'Omeka',1455783771,61.32763,101.948374,Category00,1.600528278,-16.74627402,1173.019381
b'Bettyjean',1463581483,-28.47282817,124.3803005,Category09,1.820668694,-15.70797867,2823.226219
b'Ethny',1454162732,85.75295741,-175.3796041,Category01,2.607982813,21.52600323,4422.916538
b'Arwilda',1453494438,-51.55131338,159.8128893,Category01,2.395830643,29.68827821,235.2352645
b'Hazem',1453185791,-21.65439096,70.4940719,Category04,2.317003506,14.77705749,4449.624288
b'Manit',1481242219,-4.497320273,150.1053803,Category01,2.683382561,-7.179068682,6327.437045
b'Arlesa',1463509534,-12.04621876,-67.91786577,Category08,0.624848689,21.14576678,9911.448937
b'Edge',1482656550,23.95117451,-26.54423942,Category02,2.824818271,5.093599419,1707.907701
b'Taymour',1453295555,13.47518842,-42.05181164,Category02,0.872919845,20.34769246,7538.388056
b'Octayvia',1455975725,45.7807735,-166.8960111,Category08,3.266397963,-7.228537133,1934.433339
b'Allieanna',1460195299,-86.5743767,38.82226828,Category01,1.887790097,-8.200556994,5648.264302
b'Kwadwo',1477048839,-45.17181254,-107.4802565,Category05,0.306983713,-11.15228302,8848.625304
b'Leelen',1470609718,-57.89240796,-139.0399238,Category08,0.461342199,-24.65016214,9392.068714
b'Maryn',1473067500,87.3607401,120.7542885,Category07,3.297228399,-15.94670146,2430.333406
b'Ronessa',1465418923,13.1958862,-26.03228529,Category03,2.346714805,0.693697294,4645.962128
b'Audery',1455142846,87.0512551,168.1119294,Category08,2.726382086,2.380322948,1806.423366
b'Evilin',1454206000,-58.97554744,57.08414461,Category01,3.19095853,4.574563286,5284.744717
b'Ahmonie',1464247157,-82.22958702,-85.0590241,Category01,0.193102505,-24.53145815,4709.25934
b'Nathanjames',1477444803,77.62235058,-90.98142748,Category06,0.152381658,12.53296348,4065.918784
b'Darence',1462697407,71.71848143,22.58053957,Category03,1.427279099,3.999038097,3215.698081
b'Markwilliam',1455277045,-27.5110979,-70.91001559,Category08,0.301709844,7.146584682,9193.09238
b'Dariel',1481482809,48.63271025,-37.89222373,Category06,2.162098955,-20.37000142,7345.322174
b'Tyee',1463242035,-88.89425628,-168.0519882,Category05,1.732180274,-26.89067932,1755.469005
b'Dyann',1459207846,41.19545968,76.01933643,Category00,1.955234039,0.40465363,2452.552506
b'Karinn',1462400265,-19.67901531,109.9602282,Category08,1.501276202,8.473952741,8147.361811
b'Drene',1454001113,-58.06820411,-89.7771822,Category09,1.976401189,21.19776006,6502.287881
b'Monsanto',1479982357,58.35529552,129.8029094,Category09,1.131805204,-18.17449864,4524.452996
b'Elvera',1478922469,-14.75572656,65.3211111,Category07,0.561336906,-23.3279118,4896.255737
b'Jeliyah',1481978604,-23.26636717,-178.9714303,Category00,1.409723053,-28.39523313,9970.689766
b'Chanelle',1464188550,-88.45072604,86.77842244,Category04,0.932017519,16.58033677,2021.2137
b'Kaylamae',1470071345,44.31139859,118.1164834,Category00,0.399774106,-17.38765599,716.5957122
b'Treylen',1477525797,-51.66306624,-64.71678622,Category02,2.343185388,-25.4183795,6203.165519
b'Urielle',1456915471,11.73040419,106.2104423,Category06,2.191276828,5.20129353,7944.632445
b'Alissondra',1477768616,11.01545055,-174.489555,Category01,1.573814314,7.963860811,5040.478555
b'Mikali',1476275044,72.36821381,137.8852196,Category07,2.214725479,8.791668737,4290.868431
b'Yanai',1478358492,-4.066296886,2.355030094,Category07,2.488354715,-7.851663809,4869.743672
b'Feng',1471482908,-36.16581108,-154.6477119,Category08,2.836342291,-3.833274057,3720.400804
b'Sylvi',1465348407,19.98228683,9.531980777,Category04,2.922482841,-22.27198136,550.4864068
b'Patrisa',1461846523,-35.23311234,169.9692525,Category04,3.128083519,26.51017811,2829.249193
b'Chadley',1473835368,-79.18299323,76.93605559,Category00,0.152744472,-29.88337337,4867.192457
b'Naesha',1470701605,-9.797398033,71.60661686,Category01,2.693329993,17.38702826,804.6960532
b'Avan',1474115184,-25.14587274,164.1097596,Category07,2.466861779,-18.1613074,5695.466768
b'Ajahn',1471580598,-39.61475439,108.4116601,Category03,0.870258353,-16.27083241,7491.440465
b'Apria',1455067274,-3.140195662,-16.18827985,Category05,0.057804893,-27.26086477,9920.366425
b'Brysen',1467036417,-26.27770477,-29.55924379,Category00,1.927302044,-5.795618728,6195.905208
b'Freedom',1476311351,80.14600764,-70.97535451,Category01,3.175482618,12.85529551,1293.193808
b'Aarolyn',1452443877,-16.40114396,42.96522539,Category02,2.731852095,0.501876543,7438.532957
b'Charlanne',1469407416,-58.08200299,-1.992096683,Category07,0.842475842,14.53162381,6129.884428
b'Corienne',1470765576,34.0309387,-173.3101007,Category07,2.945149703,1.936405449,3192.753858
b'Bianica',1483111270,-0.59862769,-109.9811473,Category03,2.665856016,-25.75454438,1951.184247
b'Ryatt',1475707400,-26.50018478,137.8127601,Category07,0.21002739,-29.09347106,7846.938071
b'Cortlyn',1453908550,-23.14945766,157.1501139,Category02,2.734507093,17.94198472,5220.58354
b'Bardo',1473875564,-54.19655385,1.888882391,Category04,0.435020463,6.985133348,3888.643034
b'Heliodoro',1483082175,78.71173659,-64.70809004,Category04,2.537903932,28.58692679,7674.879416
b'Shamire',1480452308,-27.84865159,-134.1872746,Category02,2.982866527,-13.3029778,437.5277807
b'Sherica',1459019841,-0.294687761,-70.1153292,Category03,3.020277727,25.11641553,3074.416517
b'Kiyelle',1466631568,-52.54208123,106.0600362,Category07,0.017838953,-24.60087698,8067.448531
b'Tukker',1454840101,85.32017112,-104.721624,Category06,3.026663482,-24.98852818,5655.448579
b'Tc',1461321367,79.5806934,-42.65121651,Category00,2.825997469,-29.36940008,3827.148887
b'Drayden',1474570727,69.29771597,-105.0836084,Category02,2.419813921,-10.21451518,5543.251371
b'Sharlee',1455929256,64.81388678,69.40426211,Category06,0.408328425,-15.43166884,9324.688996
b'Kahlani',1476574551,52.39022679,-65.76082985,Category08,2.774092701,18.17150459,1513.539896
b'Lilybelle',1482194559,-56.41959411,-45.74489723,Category02,2.271030904,-23.94037366,8173.487149
b'Tiana',1460231706,7.507716043,-41.05730398,Category07,1.389820351,24.28446226,7543.347798
b'Gareth',1466209843,-5.073558916,-14.81135837,Category08,1.613815154,-11.69895766,5785.827563
b'Draydon',1455262124,-56.68560509,86.24249719,Category04,2.101257499,-24.11168959,9786.76068
b'Katenia',1466009662,-0.322780489,-2.016424967,Category05,1.64022331,21.85974409,151.4700024
